"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_6.contribution","bio_10.contribution","bio_13.contribution","bio_14.contribution","bio_18.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_6.permutation.importance","bio_10.permutation.importance","bio_13.permutation.importance","bio_14.permutation.importance","bio_18.permutation.importance","type","filter"
0.887444545454545,0.0338154545454545,0.0545454545454545,0.132727272727273,0.563654545454545,0.648872727272727,62.91598,0.04906,2.30288,0.28892,0.75224,12.42266,21.26822,27.80606,1.7162,0.05644,1.13828,12.28434,15.34612,41.65254,"75","pca4"
0.888609090909091,0.0206509090909091,0.02,0.136363636363636,0.5966,0.646436363636364,62.70994,0.14666,2.79464,0.40308,0.6918,11.90532,21.34854,22.24158,2.2137,1.41112,2.60496,10.89224,20.18766,40.44876,"75","pca4"
0.884838181818182,0.0376618181818182,0.04,0.214545454545455,0.5818,0.572854545454546,62.34044,0.08852,2.99746,0.30838,0.74752,11.89338,21.62432,23.85852,4.48648,0.70368,1.28234,11.43016,18.07918,40.1596,"75","pca4"
0.890305,0.036635,0.02,0.136363636363636,0.5992,0.647236363636364,63.05544,0.04326,2.4887,0.3471,0.68652,12.17586,21.20316,24.6646,1.69946,0.72254,0.0939,13.48602,19.48038,39.85306,"75","pca4"
0.891592272727273,0.0315177272727273,0.0363636363636364,0.132727272727273,0.589536363636364,0.642172727272727,63.04062,0.0888,2.5824,0.23556,0.72476,12.11702,21.2108,24.77046,1.38352,1.05338,2.3863,12.38066,16.33726,41.68842,"75","pca4"
0.882655454545455,0.0356045454545455,0.02,0.176363636363636,0.6016,0.601836363636364,62.09178,0.09164,3.36222,0.27936,0.59266,12.21764,21.36472,23.28814,1.15648,0.79678,1.7683,14.09768,16.55592,42.3367,"75","pca4"
0.883881363636364,0.0363513636363636,0.02,0.18,0.6091,0.5924,63.08782,0.0384,2.19952,0.40434,0.77828,11.8298,21.6619,23.35724,1.38366,1.4476,1.42588,13.54406,17.40996,41.43162,"75","pca4"
0.881322727272727,0.0356972727272727,0.02,0.210909090909091,0.6039,0.576190909090909,62.36472,0.12398,2.63432,0.35256,0.89028,12.36256,21.27156,24.37212,3.33274,1.92472,2.12084,11.60458,21.10648,35.5386,"75","pca4"
0.885735454545455,0.0170645454545455,0.02,0.18,0.6074,0.6019,62.60478,0.05198,2.82448,0.2499,0.97834,11.94058,21.34992,26.14932,1.46326,1.29556,0.25334,13.13872,19.77752,37.92224,"75","pca4"
0.883438181818182,0.0155218181818182,0.02,0.14,0.5963,0.6297,62.95662,0.03526,2.2272,0.30196,0.95238,12.42026,21.10632,23.43238,0.72814,0.83328,0.0491,14.46718,17.91386,42.57608,"75","pca4"
0.880703636363636,0.0394636363636363,0.04,0.178181818181818,0.5856,0.607618181818182,62.28972,0.0886,3.1919,0.38408,0.79744,12.13462,21.11366,24.50408,1.15202,0.11974,1.27164,13.0974,16.82412,43.03098,"75","pca4"
0.88983,0.03071,0.02,0.170909090909091,0.6039,0.611490909090909,62.47232,0.08612,2.82694,0.33104,0.62574,12.31074,21.34712,25.22782,1.5675,1.11874,1.24034,11.97596,17.51578,41.35382,"75","pca4"
0.888590909090909,0.0296909090909091,0.0181818181818182,0.178181818181818,0.591318181818182,0.606018181818182,62.51834,0.09578,2.37032,0.31832,0.81446,12.40802,21.47474,26.21644,3.10732,1.77558,1.68638,11.56332,13.75574,41.89518,"75","pca4"
0.882602727272727,0.0266227272727273,0.02,0.196363636363636,0.5831,0.587036363636364,62.70094,0.07222,2.64158,0.32128,0.8352,12.09058,21.33826,26.281,1.40928,0.919,1.61018,12.36842,16.76212,40.65002,"75","pca4"
0.879844090909091,0.0491440909090909,0.02,0.218181818181818,0.6114,0.565118181818182,62.37942,0.0704,2.2658,0.36258,0.66838,12.81586,21.4376,26.01108,2.7724,1.15024,0.8046,12.35204,15.74872,41.1609,"75","pca4"
0.888532727272727,0.0165072727272727,0.0181818181818182,0.138181818181818,0.606418181818182,0.644218181818182,62.87744,0.0645,2.64706,0.25804,0.79512,12.36638,20.9914,24.11012,0.5725,0.5808,0.27912,11.9576,19.07508,43.42474,"75","pca4"
0.877568181818182,0.0503281818181818,0.04,0.2,0.5894,0.566,63.18102,0.10572,2.355,0.38556,0.75164,12.21642,21.00454,27.90326,2.10228,1.35274,0.79858,11.34602,18.91816,37.579,"75","pca4"
0.858203181818182,0.0441131818181818,0.1,0.26,0.5138,0.5155,61.20894,0.21446,3.7952,0.31998,0.92916,12.1607,21.37152,29.33446,2.86712,2.14846,2.27402,11.9153,13.10258,38.3581,"75","pca4"
0.886668636363636,0.0223313636363637,0.04,0.158181818181818,0.5796,0.627018181818182,63.36882,0.01512,2.1204,0.33684,0.65792,12.33928,21.16162,26.93858,1.4168,0.89348,0.36186,12.07416,18.54206,39.77304,"75","pca4"
0.870715454545455,0.0480445454545455,0.02,0.212727272727273,0.6028,0.564072727272727,61.7881,0.13168,3.27454,0.28526,0.7614,12.29904,21.45994,25.23066,1.28404,1.22628,0.8899,10.50224,16.39488,44.47198,"75","pca4"
0.884573636363636,0.0193063636363637,0.02,0.192727272727273,0.5853,0.576272727272727,62.72036,0.09834,3.00588,0.28296,0.76234,12.05614,21.07398,22.15926,2.49872,1.53868,1.75016,11.26028,19.29124,41.5016,"75","pca4"
0.871365454545455,0.0431454545454546,0.06,0.218181818181818,0.5759,0.563718181818182,62.0151,0.13196,3.31358,0.31824,0.75834,11.87604,21.5867,25.0807,0.47326,0.89982,1.8838,11.6827,18.61512,41.36462,"75","pca4"
0.88382,0.03028,0.0181818181818182,0.174545454545455,0.608918181818182,0.600154545454545,63.08158,0.0524,2.63318,0.45314,0.63434,12.0077,21.13766,27.24278,1.70872,2.83668,0.23728,11.92716,17.32864,38.71878,"75","pca4"
0.872536363636364,0.0247236363636364,0.04,0.18,0.5757,0.5827,62.6349,0.04606,2.51418,0.3017,0.79072,12.37204,21.34038,22.73218,1.78614,1.50246,1.72942,13.95382,15.42714,42.86878,"75","pca4"
0.884981818181818,0.0285781818181818,0,0.176363636363636,0.5933,0.603036363636364,62.41464,0.0483,3.0251,0.33026,0.82812,11.74882,21.60474,21.29404,1.67572,1.38638,0.70848,14.05714,18.62854,42.24966,"75","pca4"
0.887456363636364,0.0123836363636363,0.0181818181818182,0.134545454545455,0.602918181818182,0.638954545454545,63.19068,0.03836,2.4278,0.26276,0.845,12.24462,20.99078,22.9502,1.7514,1.14716,1.42308,10.23672,21.35884,41.1326,"75","pca4"
0.870756818181818,0.0439831818181818,0.02,0.16,0.6063,0.5943,62.54628,0.134,2.42942,0.4103,0.89596,12.6852,20.89882,22.75894,2.517,1.57374,0.93416,13.2749,18.43876,40.50248,"75","pca4"
0.889400909090909,0.0275190909090909,0.02,0.14,0.5981,0.639,62.51894,0.03872,2.37462,0.33464,0.77152,12.49266,21.46892,24.9684,2.574,1.03524,1.384,11.85378,17.79598,40.3886,"75","pca4"
0.87833,0.03723,0.02,0.214545454545455,0.6017,0.573754545454546,62.96812,0.08304,2.23734,0.36624,0.67432,12.3682,21.30278,23.90448,1.737,1.32368,0.2051,13.58276,21.08196,38.165,"75","pca4"
0.872589545454545,0.0292504545454545,0.02,0.158181818181818,0.6024,0.610518181818182,62.59256,0.12882,2.7696,0.29134,0.89012,12.19456,21.133,21.71998,2.91174,1.40792,2.39628,11.60578,22.82374,37.1345,"75","pca4"
0.890367272727273,0.0286527272727273,0.0363636363636364,0.134545454545455,0.584836363636364,0.648554545454545,63.57028,0.05156,2.00438,0.31364,0.74836,12.1431,21.1687,23.09394,0.89672,0.0473,0.66424,13.85208,21.41408,40.03166,"75","pca4"
0.881582272727273,0.0465722727272727,0.02,0.16,0.5966,0.6173,63.15402,0.06808,2.13776,0.39542,0.64768,12.34458,21.25242,26.74234,2.59232,1.77496,1.04852,12.64464,18.30302,36.89416,"75","pca4"
0.880414545454545,0.0277345454545455,0.02,0.196363636363636,0.6003,0.583036363636364,62.73344,0.02902,2.81838,0.26794,0.73434,11.84868,21.5682,23.10642,1.40624,1.263,1.66658,13.92814,21.34686,37.28278,"75","pca4"
0.885494545454545,0.0298454545454545,0.02,0.136363636363636,0.6041,0.649736363636364,62.5591,0.06972,2.95688,0.31764,0.6671,11.97796,21.45162,23.92926,2.71454,1.3349,0.97164,12.47696,18.55202,40.02064,"75","pca4"
0.885594545454545,0.0423654545454545,0.02,0.192727272727273,0.5931,0.584872727272727,63.2517,0.09974,1.96884,0.33172,0.81022,12.22634,21.31146,22.79724,1.7515,1.10958,0.72496,11.65912,18.60522,43.35242,"75","pca4"
0.87963,0.03689,0.04,0.192727272727273,0.5808,0.589972727272727,62.08856,0.09734,3.49184,0.26496,0.84602,11.80904,21.4023,25.01118,2.06768,1.61734,1.84122,10.66746,21.90674,36.88834,"75","pca4"
0.888790454545455,0.0180204545454545,0.04,0.176363636363636,0.5724,0.609936363636364,63.38604,0.07736,2.07932,0.36658,0.7351,11.91934,21.43624,21.85206,2.72888,1.75448,0.78732,10.52952,18.3868,43.9609,"75","pca4"
0.875079545454545,0.0307404545454545,0.04,0.216363636363636,0.5649,0.555536363636364,62.75584,0.01902,2.46502,0.29132,0.80156,11.92416,21.7431,26.31282,0.7893,0.1116,0.22682,12.108,18.92994,41.5215,"75","pca4"
0.870825454545455,0.0404945454545455,0.0945454545454545,0.229090909090909,0.541454545454546,0.562509090909091,61.60082,0.11256,3.76902,0.28078,0.90974,11.7756,21.55148,23.58222,1.98634,1.2437,0.65392,12.07222,16.50164,43.96,"75","pca4"
0.886266818181818,0.0380568181818182,0.02,0.16,0.6089,0.6236,62.59656,0.08692,2.8824,0.35522,0.81376,11.8973,21.36784,28.1895,2.8513,1.438,1.17556,11.32952,13.81704,41.19916,"75","pca4"
0.88723,0.03863,0.02,0.156363636363636,0.5974,0.627436363636364,62.69506,0.1163,2.47894,0.30776,0.6618,12.37536,21.36478,19.04318,2.73444,0.78208,1.48946,12.72664,18.77006,44.45412,"75","pca4"
0.878391363636364,0.0348413636363636,0.0381818181818182,0.158181818181818,0.577218181818182,0.621518181818182,62.18868,0.18758,2.86674,0.31998,0.87826,11.8915,21.66732,22.00928,3.21464,1.56762,2.10416,11.1668,21.29672,38.64074,"75","pca4"
0.879543636363636,0.0296763636363636,0.04,0.194545454545455,0.5674,0.571954545454545,62.39726,0.03808,2.75384,0.24714,1.04812,11.93402,21.58152,29.85342,0.28116,0,0.09642,11.24486,18.29538,40.22876,"75","pca4"
0.865838181818182,0.0323818181818182,0.0181818181818182,0.252727272727273,0.604518181818182,0.518172727272727,62.04166,0.05902,2.88204,0.26842,0.77268,12.3526,21.62354,22.1583,0.49274,1.0817,1.52422,12.79478,22.81856,39.12974,"75","pca4"
0.887765454545455,0.0144945454545454,0.02,0.176363636363636,0.5994,0.609836363636364,62.52044,0.10454,2.97086,0.33762,0.94348,12.08036,21.04274,23.5271,2.9504,0.64978,1.71682,12.53018,19.0995,39.52622,"75","pca4"
0.880280909090909,0.0328209090909091,0.04,0.16,0.5843,0.6233,62.53192,0.15294,3.21388,0.30012,0.7124,11.91644,21.17226,21.1323,1.93904,1.36064,1.73464,12.4652,18.40214,42.966,"75","pca4"
0.857252727272727,0.0494472727272728,0.114545454545455,0.292727272727273,0.495254545454546,0.502772727272727,61.3652,0.26252,3.81036,0.38706,0.76288,12.1713,21.24068,21.30168,3.59094,1.60528,3.06272,11.0961,23.5805,35.76274,"75","pca4"
0.892688181818182,0.0320318181818182,0.02,0.174545454545455,0.597,0.605754545454545,63.24268,0.15022,2.2922,0.36348,0.74296,12.38004,20.82842,23.49888,2.55176,1.19114,2.69024,10.16926,20.14572,39.75298,"75","pca4"
0.885200454545454,0.0326704545454546,0.02,0.138181818181818,0.605,0.635218181818182,62.70646,0.0836,2.49082,0.31926,0.78672,12.3729,21.24016,27.26316,1.27084,0.0979,0.92802,13.2265,15.81026,41.40338,"75","pca4"
0.889299090909091,0.0154990909090909,0.0181818181818182,0.178181818181818,0.605118181818182,0.607018181818182,62.91608,0.03378,2.6648,0.3747,0.77176,11.87718,21.36168,24.09722,1.05744,0.61422,0.17974,16.26292,20.19868,37.58982,"75","pca4"
0.885059545454545,0.0298495454545455,0.02,0.198181818181818,0.6057,0.564636363636364,63.02294,0.03874,2.36072,0.32236,0.86908,12.20994,21.17624,24.4667,0.54594,0.44716,0.72964,13.88844,16.463,43.4591,"75","pca4"
0.881047272727273,0.0370472727272727,0.02,0.138181818181818,0.6012,0.640418181818182,61.94878,0.1291,3.21012,0.25672,0.9017,12.11112,21.44246,25.59748,2.58718,0.92446,1.8116,10.4671,17.57178,41.04036,"75","pca4"
0.875619090909091,0.0413409090909091,0.02,0.138181818181818,0.6113,0.624318181818182,62.56838,0.09978,2.38578,0.33352,0.89432,12.46994,21.2483,23.72896,2.57702,1.47782,1.57866,11.8357,18.34476,40.45712,"75","pca4"
0.893722727272727,0.0273572727272727,0.02,0.0963636363636363,0.5944,0.682436363636364,63.05636,0.06068,2.14016,0.31646,0.81754,12.23688,21.37196,22.2088,0.86624,0.6722,0.5982,12.84274,19.95984,42.85198,"75","pca4"
0.890705454545455,0.0349654545454545,0.02,0.12,0.5879,0.651,63.07002,0.13666,2.57706,0.30868,0.7794,12.32686,20.8013,23.46186,1.24356,0.53084,2.30306,14.49232,19.2924,38.67594,"75","pca4"
0.870411818181818,0.0500318181818182,0.08,0.178181818181818,0.5384,0.604118181818182,61.0295,0.20072,4.3173,0.3819,0.79494,11.74204,21.53364,27.16296,2.4777,2.12922,1.48898,11.1324,14.775,40.8337,"75","pca4"
0.882105909090909,0.0357940909090909,0.04,0.176363636363636,0.564,0.603736363636364,62.93658,0.06644,2.33326,0.44082,0.74462,12.16326,21.31494,23.11546,1.18468,0.87024,0.89318,13.0382,18.2351,42.66314,"75","pca4"
0.881034545454546,0.0327854545454545,0.02,0.178181818181818,0.5917,0.599218181818182,62.7924,0.01294,2.43626,0.28556,0.90806,12.05794,21.50684,25.3321,2.0239,0.8516,2.26908,11.11746,17.50266,40.90322,"75","pca4"
0.892649090909091,0.0144890909090909,0.04,0.118181818181818,0.5723,0.665318181818182,63.12318,0.16196,2.426,0.31576,0.85682,11.85828,21.258,17.71304,0.80458,0.77162,1.22338,13.29154,21.3244,44.87146,"75","pca4"
0.889732727272727,0.0384927272727273,0.04,0.1,0.5857,0.6604,62.41362,0.22676,2.7584,0.26828,0.84076,12.29694,21.1952,25.67004,1.52448,0.38202,2.54262,11.64642,15.25824,42.97614,"75","pca4"
0.871290909090909,0.0515090909090909,0.02,0.14,0.6104,0.6243,62.15418,0.1151,2.87768,0.36634,0.83088,12.00644,21.64934,26.83696,2.47782,0.8782,1.33166,13.12846,17.20984,38.13708,"75","pca4"
0.880735454545455,0.0517154545454545,0.06,0.178181818181818,0.5669,0.600018181818182,61.52728,0.22584,3.58832,0.40518,0.69816,11.83774,21.71748,25.03088,1.7243,2.17344,1.15228,10.42624,16.10144,43.3914,"75","pca4"
0.88001,0.04347,0.02,0.198181818181818,0.5993,0.585518181818182,62.7521,0.02378,2.41046,0.3044,0.756,12.2976,21.45562,23.8761,0.54452,0.76566,0.70444,12.16918,19.21828,42.72178,"75","pca4"
0.874572727272727,0.0243672727272727,0.02,0.196363636363636,0.6071,0.588036363636364,61.98904,0.21886,3.4959,0.21748,0.83324,12.14516,21.1003,24.0314,0.8515,0.56684,0.85214,12.7934,17.56554,43.33912,"75","pca4"
0.892997727272727,0.0244022727272727,0.0181818181818182,0.116363636363636,0.600918181818182,0.667036363636364,62.56092,0.1307,2.58548,0.38368,0.66224,12.12056,21.55648,23.40656,2.07038,0.822,1.2513,13.38296,18.1737,40.8931,"75","pca4"
0.879094545454545,0.0412054545454545,0.02,0.172727272727273,0.5882,0.573572727272727,62.36676,0.02948,2.7499,0.29886,0.7474,12.0047,21.80292,27.38474,0.4404,0.77226,0.31598,11.2817,20.03902,39.7659,"75","pca4"
0.890669090909091,0.0366690909090909,0.0181818181818182,0.178181818181818,0.594618181818182,0.595118181818182,63.19408,0.0245,2.05966,0.4582,0.66568,12.38528,21.21256,22.38014,3.56236,0.9872,1.1481,10.70846,22.67946,38.53432,"75","pca4"
0.883713181818182,0.0377931818181818,0.02,0.158181818181818,0.6061,0.598118181818182,62.7525,0.10068,2.13976,0.34332,0.72164,12.5361,21.40604,23.87826,1.72798,1.42264,1.39082,10.76896,16.25944,44.55192,"75","pca4"
0.884608181818182,0.0250518181818182,0.02,0.216363636363636,0.6035,0.573136363636364,63.15828,0.06128,2.13468,0.41974,0.84066,12.29414,21.09122,23.27866,2.81838,1.13848,1.00586,13.8233,17.05176,40.88358,"75","pca4"
0.876830909090909,0.0351909090909091,0.06,0.198181818181818,0.563,0.580718181818182,62.17874,0.16214,3.28922,0.24892,0.87084,11.78288,21.46728,29.45214,2.24882,1.37748,1.91128,14.66322,14.61548,35.73156,"75","pca4"
0.891607272727273,0.0121327272727273,0.04,0.156363636363636,0.5817,0.624736363636364,62.84958,0.06256,2.6343,0.36022,0.76474,11.8922,21.43638,26.33152,1.35422,1.37034,0.31466,13.23902,17.3794,40.01082,"75","pca4"
0.880341363636364,0.0554586363636363,0.02,0.216363636363636,0.6051,0.563236363636364,61.9282,0.05202,2.9828,0.336,0.817,12.1478,21.7362,23.42954,2.64626,1.36406,0.82912,9.96732,19.78328,41.98044,"75","pca4"
0.877583181818182,0.0247331818181818,0.02,0.196363636363636,0.6121,0.585136363636364,62.9713,0.06434,2.5629,0.3151,0.78554,11.96078,21.34,24.84286,0.4826,0.26212,0.71378,13.61932,17.52898,42.55034,"75","pca4"
0.871015454545455,0.0287445454545455,0.02,0.254545454545455,0.6008,0.523654545454545,61.87532,0.04936,3.1649,0.28162,0.74672,12.17098,21.71112,24.88252,1.24998,0.2168,0.22108,9.93812,19.77104,43.72048,"75","pca4"
0.889785454545455,0.0430854545454546,0.04,0.16,0.5759,0.6274,63.4565,0.02268,2.00236,0.3023,0.59046,12.13106,21.49468,23.69612,1.35724,0.48934,0.71528,13.52266,20.15256,40.06678,"75","pca4"
0.883592727272727,0.0273072727272727,0.02,0.118181818181818,0.5956,0.650518181818182,62.3665,0.0342,2.88426,0.37042,0.88122,11.84266,21.62072,26.95254,2.0618,0.79048,0,13.04998,16.82926,40.316,"75","pca4"
0.88215,0.03031,0.02,0.22,0.589,0.5523,64.34366,0.06864,2.47868,0.35622,0.66356,11.31698,20.7723,24.27788,0.23502,1.10824,1.55982,12.07884,19.33238,41.4078,"50","pca4"
0.88925,0.02745,0.02,0.1,0.5965,0.6689,63.87918,0.08184,2.99952,0.37084,0.65622,11.5606,20.45186,28.99228,1.8594,0.88236,0.74074,11.00104,16.7437,39.7805,"50","pca4"
0.87944,0.03802,0.04,0.18,0.5739,0.6031,62.4943,0.27242,4.09112,0.3288,0.70474,11.06642,21.04216,23.3375,2.16914,1.8635,0.62222,13.54088,20.2547,38.21206,"50","pca4"
0.87865,0.03571,0.04,0.2,0.5533,0.5707,64.38928,0.05212,2.38816,0.34254,0.78776,11.35238,20.6877,26.6582,0.65624,0.30014,0.65396,11.93612,16.62138,43.17398,"50","pca4"
0.88113,0.02433,0.02,0.2,0.5878,0.5781,63.93246,0.07138,2.72786,0.3515,0.7803,11.5004,20.63606,30.69702,0.10888,0.43834,0.93024,14.55382,17.95374,35.31794,"50","pca4"
0.88695,0.03425,0.04,0.16,0.5777,0.62,64.1381,0.04286,2.75316,0.35664,0.67072,11.33404,20.70446,28.88312,0.39194,1.0812,0.80774,9.73242,16.93244,42.17112,"50","pca4"
0.88962,0.02302,0.06,0.16,0.5482,0.6174,64.58084,0.07164,2.39356,0.32192,0.65192,11.27174,20.70832,28.11946,0.07498,0.21018,0.5847,12.58052,19.42792,39.00224,"50","pca4"
0.88391,0.02469,0.02,0.18,0.5844,0.6024,63.83014,0.07584,3.04514,0.44464,0.66086,11.17302,20.77044,24.2662,3.29866,1.5337,2.76258,10.58452,14.83262,42.72178,"50","pca4"
0.88149,0.03297,0.02,0.18,0.5752,0.5952,63.7965,0.02318,2.86412,0.2495,0.74356,11.34548,20.97768,29.03042,1.1426,0.22162,1.37576,10.61358,16.53006,41.08592,"50","pca4"
0.8821,0.0496,0.04,0.18,0.5758,0.584,63.7885,0.09174,2.70384,0.35482,0.92064,11.13318,21.0073,23.40668,3.95956,2.60446,2.29902,14.17844,18.38028,35.17156,"50","pca4"
0.885885,0.021795,0.02,0.2,0.5952,0.5729,64.84732,0.0434,2.2179,0.23714,0.6098,11.67492,20.36948,25.46886,1.13558,0.637,0.38872,10.6813,15.6139,46.07464,"50","pca4"
0.879735,0.027125,0.02,0.2,0.5931,0.5811,63.31648,0.13076,3.5611,0.34938,0.62328,11.26948,20.74948,26.72878,1.79956,1.45454,1.84896,10.17706,17.51426,40.47684,"50","pca4"
0.880845,0.031755,0.04,0.18,0.5613,0.5959,64.09926,0.04584,2.74796,0.30844,0.64318,11.80484,20.3505,26.23904,0.38994,0.15726,1.2631,13.46974,18.75396,39.72698,"50","pca4"
0.877085,0.027885,0.02,0.14,0.596,0.6326,63.77174,0.05184,2.81558,0.3024,0.70102,11.37116,20.9863,28.96264,1.43456,1.07752,0.68724,13.32614,17.98138,36.53054,"50","pca4"
0.885925,0.034515,0.04,0.18,0.5776,0.5965,63.90084,0.0444,2.86596,0.3762,0.68428,11.50622,20.6221,26.45956,0.7119,0.01964,0.78258,10.84414,16.22794,44.95418,"50","pca4"
0.884715,0.031195,0.04,0.16,0.5652,0.607,64.29442,0.03402,2.63322,0.2987,0.62076,11.41066,20.70822,28.36476,0.6865,0.03722,0.10342,11.12088,17.7026,41.98464,"50","pca4"
0.874555,0.0301649999999999,0.02,0.26,0.5942,0.5084,63.88824,0.06446,2.83556,0.29562,0.68052,11.4254,20.81016,28.51078,0.85964,0.5013,1.26498,12.5487,13.93828,42.37628,"50","pca4"
0.87428,0.0439,0.02,0.22,0.5839,0.5637,63.46722,0.15422,3.17822,0.24998,0.75786,11.36912,20.8234,31.19116,0.84424,0.8644,1.18006,12.50792,14.45578,38.95642,"50","pca4"
0.88807,0.02739,0.02,0.18,0.5893,0.5976,63.71156,0.064,3.0708,0.38262,0.65852,11.74192,20.3706,30.90762,0.68584,0.65088,0.20448,14.27418,12.09558,41.18144,"50","pca4"
0.87419,0.03367,0.02,0.18,0.5867,0.5975,63.38506,0.16172,3.4043,0.31834,0.75392,11.34182,20.63478,25.05664,1.88338,1.69134,1.39352,11.02206,14.414,44.53906,"50","pca4"
0.88601,0.02215,0.02,0.12,0.5775,0.6521,63.7364,0.17026,3.08216,0.28878,0.78396,11.5282,20.4102,22.30146,0.71868,0.6472,1.2653,11.41244,16.9032,46.75176,"50","pca4"
0.88139,0.04481,0.02,0.18,0.5936,0.5874,63.67536,0.04074,3.06578,0.3442,0.8629,11.2661,20.74496,25.06916,0.862,0.66948,0.90866,12.07078,18.93148,41.48846,"50","pca4"
0.88782,0.04612,0.02,0.2,0.5952,0.5738,64.2797,0.00532,2.45414,0.28816,0.71646,11.4864,20.7698,30.05212,0.00692,0.60286,0.82416,11.80232,20.0576,36.65402,"50","pca4"
0.872155,0.049715,0.04,0.2,0.5572,0.5621,64.24754,0.05542,2.56698,0.37594,0.72688,11.39448,20.63276,28.14666,2.08498,1.1097,1.10244,11.42422,14.53066,41.60134,"50","pca4"
0.89097,0.03075,0.02,0.16,0.5769,0.6147,63.3288,0.14062,3.27536,0.28712,0.67538,11.18476,21.10798,25.93206,0.44516,1.23568,1.79042,10.63814,18.70184,41.25668,"50","pca4"
0.883385,0.029955,0.02,0.14,0.5998,0.6184,64.31038,0.06224,2.3669,0.3143,0.71664,11.55924,20.67034,27.3597,0.26168,0.76376,1.05626,10.2274,19.61052,40.7207,"50","pca4"
0.8771,0.04638,0.04,0.14,0.5762,0.6222,64.02876,0.11292,2.37908,0.35362,0.62254,11.8428,20.66026,30.01684,3.0573,0.85086,1.97378,11.31826,14.51888,38.26406,"50","pca4"
